output_var_name,change_in_multiplier,strategy_code,cost_factor,cost_factor_function,strategy,comparison_code,difference_variable,output_variable_name,multiplier,annual change,sum,diff_var
cb:waso:technical_cost:waste_collection:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_collection:open_dump,-60.2,1,1,qty_waso_open_dump_food_tonne
cb:waso:technical_cost:waste_collection:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_collection:open_dump,-60.2,1,1,qty_waso_open_dump_yard_tonne
cb:waso:technical_cost:waste_collection:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_collection:open_dump,-60.2,1,1,qty_waso_open_dump_paper_tonne
cb:waso:technical_cost:waste_collection:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_collection:open_dump,-60.2,1,1,qty_waso_open_dump_rubber_leather_tonne
cb:waso:technical_cost:waste_collection:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_collection:open_dump,-60.2,1,1,qty_waso_open_dump_metal_tonne
cb:waso:technical_cost:waste_collection:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_collection:open_dump,-60.2,1,1,qty_waso_open_dump_chemical_industrial_tonne
cb:waso:technical_cost:waste_collection:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_collection:open_dump,-60.2,1,1,qty_waso_open_dump_nappies_tonne
cb:waso:technical_cost:waste_collection:recycled,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_collection:recycled,-60.2,1,1,qty_waso_recycled_rubber_leather_tonne
cb:waso:technical_cost:waste_collection:recycled,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_collection:recycled,-60.2,1,1,qty_waso_recycled_paper_tonne
cb:waso:technical_cost:waste_collection:recycled,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_collection:recycled,-60.2,1,1,qty_waso_recycled_plastic_tonne
cb:waso:technical_cost:waste_collection:recycled,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_collection:recycled,-60.2,1,1,qty_waso_recycled_wood_tonne
cb:waso:technical_cost:waste_collection:recycled,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_collection:recycled,-60.2,1,1,qty_waso_recycled_metal_tonne
cb:waso:technical_cost:waste_collection:recycled,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_collection:recycled,-60.2,1,1,qty_waso_recycled_textiles_tonne
cb:waso:technical_cost:waste_collection:recycled,1,PFLO:UNCONSTRAINED,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_collection:recycled,-60.2,1,1,qty_waso_recycled_glass_tonne
cb:waso:technical_cost:waste_management:biogas,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_biogas_*,cb:waso:technical_cost:waste_management:biogas,-86,1,1,qty_waso_biogas_food_tonne
cb:waso:technical_cost:waste_management:biogas,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_biogas_*,cb:waso:technical_cost:waste_management:biogas,-86,1,1,qty_waso_biogas_yard_tonne
cb:waso:technical_cost:waste_management:biogas,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_biogas_*,cb:waso:technical_cost:waste_management:biogas,-86,1,1,qty_waso_biogas_sludge_tonne
cb:waso:technical_cost:waste_management:compost,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_compost_*,cb:waso:technical_cost:waste_management:compost,-61,1,1,qty_waso_compost_food_tonne
cb:waso:technical_cost:waste_management:compost,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_compost_*,cb:waso:technical_cost:waste_management:compost,-61,1,1,qty_waso_compost_sludge_tonne
cb:waso:technical_cost:waste_management:compost,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_compost_*,cb:waso:technical_cost:waste_management:compost,-61,1,1,qty_waso_compost_yard_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_rubber_leather_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_glass_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_food_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_plastic_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_wood_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_yard_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_sludge_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_textiles_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_other_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_nappies_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_paper_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_chemical_industrial_tonne
cb:waso:technical_cost:waste_management:incinerated,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_management:incinerated,-70,1,1,qty_waso_incinerated_metal_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_wood_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_glass_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_chemical_industrial_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_metal_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_sludge_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_yard_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_paper_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_plastic_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_food_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_rubber_leather_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_textiles_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_other_tonne
cb:waso:technical_cost:waste_management:landfilled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_landfilled_*,cb:waso:technical_cost:waste_management:landfilled,-57,1,1,qty_waso_landfilled_nappies_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_plastic_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_glass_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_wood_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_sludge_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_textiles_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_other_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_food_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_yard_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_paper_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_rubber_leather_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_metal_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_chemical_industrial_tonne
cb:waso:technical_cost:waste_management:open_dump,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:technical_cost:waste_management:open_dump,-7,1,1,qty_waso_open_dump_nappies_tonne
cb:waso:technical_cost:waste_management:recycled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_management:recycled,-72,1,1,qty_waso_recycled_rubber_leather_tonne
cb:waso:technical_cost:waste_management:recycled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_management:recycled,-72,1,1,qty_waso_recycled_paper_tonne
cb:waso:technical_cost:waste_management:recycled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_management:recycled,-72,1,1,qty_waso_recycled_plastic_tonne
cb:waso:technical_cost:waste_management:recycled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_management:recycled,-72,1,1,qty_waso_recycled_wood_tonne
cb:waso:technical_cost:waste_management:recycled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_management:recycled,-72,1,1,qty_waso_recycled_metal_tonne
cb:waso:technical_cost:waste_management:recycled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_management:recycled,-72,1,1,qty_waso_recycled_textiles_tonne
cb:waso:technical_cost:waste_management:recycled,1,PFLO:UNCONSTRAINED,waso_waste_management_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_recycled_*,cb:waso:technical_cost:waste_management:recycled,-72,1,1,qty_waso_recycled_glass_tonne
cb:waso:technical_cost:waste_to_energy:incineration,1,PFLO:UNCONSTRAINED,waso_waste_to_energy_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_*_recovered_for_energy_incineration_tonne,cb:waso:technical_cost:waste_to_energy:incineration,-170,1,1,qty_waso_isw_recovered_for_energy_incineration_tonne
cb:waso:technical_cost:waste_to_energy:incineration,1,PFLO:UNCONSTRAINED,waso_waste_to_energy_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,qty_waso_*_recovered_for_energy_incineration_tonne,cb:waso:technical_cost:waste_to_energy:incineration,-170,1,1,qty_waso_msw_recovered_for_energy_incineration_tonne
cb:waso:technical_cost:waste_to_energy:anaerobic,1,PFLO:UNCONSTRAINED,waso_waste_to_energy_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,gasrecovered_waso_biogas_anaerobic_tonne,cb:waso:technical_cost:waste_to_energy:anaerobic,-500,1,1,gasrecovered_waso_biogas_anaerobic_tonne
cb:waso:technical_cost:waste_to_energy:landfill,1,PFLO:UNCONSTRAINED,waso_waste_to_energy_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,gasrecovered_waso_biogas_landfills_tonne,cb:waso:technical_cost:waste_to_energy:landfill,-500,1,1,gasrecovered_waso_biogas_landfills_tonne
cb:waso:fuel_cost:waste_to_energy_value:anaerobic,1,PFLO:UNCONSTRAINED,waso_waste_to_energy_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,gasrecovered_waso_biogas_anaerobic_tonne,cb:waso:fuel_cost:waste_to_energy_value:anaerobic,323.5294118,1,1,gasrecovered_waso_biogas_anaerobic_tonne
cb:waso:fuel_cost:waste_to_energy_value:landfill,1,PFLO:UNCONSTRAINED,waso_waste_to_energy_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,gasrecovered_waso_biogas_landfills_tonne,cb:waso:fuel_cost:waste_to_energy_value:landfill,323.5294118,1,1,gasrecovered_waso_biogas_landfills_tonne
cb:lvst:lvst_value:livestock_produced:buffalo,1,PFLO:NET_ZERO,afolu_crop_livestock_production_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,pop_lvst_buffalo,cb:lvst:lvst_value:livestock_produced:buffalo,260,1,0,pop_lvst_buffalo
cb:lvst:lvst_value:livestock_produced:cattle_dairy,1,PFLO:NET_ZERO,afolu_crop_livestock_production_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,pop_lvst_cattle_dairy,cb:lvst:lvst_value:livestock_produced:cattle_dairy,260,1,0,pop_lvst_cattle_dairy
cb:lvst:lvst_value:livestock_produced:cattle_nondairy,1,PFLO:NET_ZERO,afolu_crop_livestock_production_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,pop_lvst_cattle_nondairy,cb:lvst:lvst_value:livestock_produced:cattle_nondairy,260,1,0,pop_lvst_cattle_nondairy
cb:lvst:lvst_value:livestock_produced:chickens,1,PFLO:NET_ZERO,afolu_crop_livestock_production_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,pop_lvst_chickens,cb:lvst:lvst_value:livestock_produced:chickens,2.6,1,0,pop_lvst_chickens
cb:lvst:lvst_value:livestock_produced:goats,1,PFLO:NET_ZERO,afolu_crop_livestock_production_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,pop_lvst_goats,cb:lvst:lvst_value:livestock_produced:goats,26,1,0,pop_lvst_goats
cb:lvst:lvst_value:livestock_produced:horses,1,PFLO:NET_ZERO,afolu_crop_livestock_production_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,pop_lvst_horses,cb:lvst:lvst_value:livestock_produced:horses,200,1,0,pop_lvst_horses
