"","region","strategy_code","variable","future_id","value"
"1501","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2018",0,0
"1502","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2019",0,0
"1503","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2020",0,0
"1504","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2021",0,0
"1505","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2022",0,0
"1506","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2023",0,0
"1507","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2024",0,0
"1508","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled",0,1710938998.01047
"1509","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2015",0,0
"1510","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2016",0,0
"1511","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2017",0,0
"1512","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2018",0,0
"1513","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2019",0,0
"1514","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2020",0,0
"1515","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2021",0,0
"1516","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2022",0,0
"1517","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2023",0,0
"1518","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2024",0,0
"1519","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump",0,1847296702.24988
"1520","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2015",0,0
"1521","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2016",0,0
"1522","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2017",0,0
"1523","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2018",0,0
"1524","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2019",0,0
"1525","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2020",0,0
"1526","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2021",0,0
"1527","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2022",0,0
"1528","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2023",0,0
"1529","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2024",0,0
"1530","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled",0,-7028623783.56502
"1531","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2015",0,0
"1532","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2016",0,0
"1533","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2017",0,0
"1534","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2018",0,0
"1535","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2019",0,0
"1536","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2020",0,0
"1537","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2021",0,0
"1538","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2022",0,0
"1539","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2023",0,0
"1540","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2024",0,0
"1541","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic",0,-2328735858.06713
"1542","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2015",0,0
"1543","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2016",0,0
"1544","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2017",0,0
"1545","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2018",0,0
"1546","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2019",0,0
"1547","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2020",0,0
"1548","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2021",0,0
"1549","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2022",0,0
"1550","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2023",0,0
"1551","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2024",0,0
"1552","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration",0,-21699411211.3012
"1553","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2015",0,0
"1554","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2016",0,0
"1555","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2017",0,0
"1556","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2018",0,0
"1557","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2019",0,0
"1558","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2020",0,0
"1559","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2021",0,0
"1560","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2022",0,0
"1561","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2023",0,0
"1562","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2024",0,0
"1563","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill",0,-36588683434.9293
"1564","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2015",0,0
"1565","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2016",0,0
"1566","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2017",0,0
"1567","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2018",0,0
"1568","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2019",0,0
"1569","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2020",0,0
"1570","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2021",0,0
"1571","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2022",0,0
"1572","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2023",0,0
"1573","brazil","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2024",0,0
